id,symbol,name,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,last_updated
aurascope,aura,Aurascope,0.00015408,154079,6222,154079,5329.96,0.00015929,0.00013354,1.058e-05,7.37385,10541.43,7.34403,999991764.5077556,999991764.5077556,1000000000.0,0.00568435,-97.29529,2025-05-14T18:20:28.609Z,0.00011764,30.69414,2025-06-22T16:29:43.781Z,2025-07-11T13:52:17.771Z
away-from-keyboard,afk,Away From Keyboard,0.00019706,149349,6254,149349,700.68,0.00020844,0.00017942,2.97e-06,1.53074,2381.39,1.62035,756450150.725542,756450150.725542,1000000000.0,0.00051779,-61.82205,2025-05-22T20:16:11.649Z,6.534e-05,202.52715,2025-05-17T14:52:02.312Z,2025-07-11T13:51:49.176Z
autonio,niox,Autonio,0.00075848,128821,6438,250300,368.43,0.00075878,0.00075841,-2.23662696343e-07,-0.02948,11415.97,9.72358,169840151.6504,330000000.0,,0.822057,-99.90773,2018-01-08T00:00:00.000Z,9.77e-06,7664.25768,2020-06-15T06:28:50.660Z,2025-07-11T08:33:29.716Z
aurigami,ply,Aurigami,2.757e-05,113669,6636,275730,53.95,2.772e-05,2.5e-05,2.25e-06,8.8698,9131.71,8.73539,4122468308.690158,10000000000.0,10000000000.0,0.02534606,-99.89166,2022-05-05T13:38:56.459Z,1.967e-05,39.58874,2025-06-22T20:34:36.744Z,2025-07-11T13:52:27.495Z
baby,baby,Baby,1.19781e-07,113653,6629,116844,762.83,1.20717e-07,1.09759e-07,8.712e-09,7.84418,7631.17,7.19771,954566981182.3198,981366029529.2853,1000000000000.0,9.487e-05,-99.87439,2024-04-15T09:32:38.723Z,6.508e-08,83.10741,2025-04-07T06:59:20.822Z,2025-07-11T13:52:44.444Z
autobahn-network,txl,Autobahn Network,0.00083219,105789,6730,499310,27.78,0.00083271,0.00074,1.02e-05,1.24064,2679.86,2.59904,127121646.93647096,599995118.6439197,599995118.6439197,0.812598,-99.89759,2021-03-29T20:10:53.176Z,0.00050245,65.62763,2025-02-23T15:59:06.052Z,2025-07-11T13:52:20.659Z
auditai,audai,AuditAI,0.00228691,102853,6764,102853,480.18,0.00232372,0.00211478,0.0001619,7.61894,7224.64,7.55493,45000000.0,45000000.0,100000000.0,0.01188446,-80.76802,2025-01-03T04:10:50.852Z,0.00155446,47.03629,2025-04-09T03:54:43.263Z,2025-07-11T13:52:05.557Z
ava-chiang-mai-night-safari-ava,ava,AVA Chiang Mai Night Safari (AVA),0.00010182,101818,6782,101818,1248.71,0.0001026,9.443e-05,2.76e-06,2.78188,2755.8,2.78188,999944108.806704,999944108.806704,1000000000.0,0.0287047,-99.64507,2024-11-27T20:46:00.236Z,6.357e-05,60.26408,2025-05-06T12:00:14.072Z,2025-07-11T13:52:53.396Z
avax-meme-index,ami,AVAX Meme Index,103.39,98763,6841,98763,1587.09,109.64,100.43,0.897793,0.87592,795.97,0.81249,956.0,956.0,1000.0,148.75,-30.54964,2025-06-11T20:40:46.099Z,72.23,43.02857,2025-03-11T01:11:33.834Z,2025-07-11T13:49:23.567Z
autoair-ai,aai,AutoAir AI,0.00286472,95252,6891,286472,5.83,0.00292311,0.0028197,4.501e-05,1.59644,18428.07,23.98745,33250000.0,100000000.0,100000000.0,0.333577,-99.14121,2024-03-30T23:06:31.838Z,0.00017005,1584.59195,2025-06-13T19:44:51.987Z,2025-07-11T13:38:26.118Z
awesomex,awx,AwesomeX,5.5918e-08,87363,7017,87363,184.02,6.2445e-08,5.5895e-08,-4.67078367e-10,-0.82837,19602.38,28.92892,1562341412704.82,1562341412704.82,,6.33655e-07,-91.17534,2024-10-20T06:04:17.489Z,9.611e-09,481.8164,2025-04-07T06:59:46.865Z,2025-07-11T12:11:40.176Z
autonomous-secure-dollar,ussd,Autonomous Secure Dollar,0.99596,73677,7253,73677,59.39,1.018,0.993832,-0.00212907186007627,-0.21331,-116.23194114737271,-0.15751,74042.519846,74042.519846,,1.092,-8.83309,2025-02-03T02:28:35.751Z,0.645416,54.29954,2024-10-12T11:50:29.717Z,2025-07-11T13:51:24.737Z
axion-2,axi,Axira,7.077e-05,70775,7315,70775,1119.56,7.248e-05,5.813e-05,1.24e-05,21.24172,12460.92,21.36875,1000000000.0,1000000000.0,1000000000.0,0.00039401,-82.01632,2025-05-17T14:17:21.015Z,2.97e-06,2283.91075,2025-06-02T12:33:55.572Z,2025-07-11T13:49:41.501Z
baba,baba,BABA,6.343e-05,63427,7467,63427,414.55,6.475e-05,6.11e-05,1.62e-06,2.62136,1789.4,2.90309,999889226.137184,999889226.137184,1000000000.0,0.01262577,-99.49758,2024-03-18T20:47:00.336Z,5.498e-05,15.37481,2025-06-22T20:24:15.289Z,2025-07-11T00:33:17.622Z
avian-network,avn,AVIAN,7.64e-06,58067,7763,58187,604.0,1.104e-05,2.59e-06,-3.330913262705e-06,-30.35929,-25277.373687449275,-30.32873,7599701410.06843,7615347660.06843,21000000000.0,0.00089384,-99.25441,2022-02-15T23:49:16.125Z,2.59e-06,157.19994,2025-07-11T06:03:20.559Z,2025-07-11T13:50:19.282Z
baby-doge-coin,babydoge,Baby Doge Coin,1.379e-09,233217775,280,579217087,24630650,1.407e-09,1.241e-09,1.23237e-10,9.81579,20460235,9.61669,1.691101102380115e+17,4.2e+17,4.2e+17,6.498e-09,-78.83947,2024-12-10T07:26:04.687Z,9.4771e-11,1350.82726,2021-06-09T02:48:21.787Z,2025-07-11T13:53:21.863Z
babylon,baby,Babylon,0.0548,125226078,409,546730133,55555613,0.056389,0.04927415,0.00518315,10.44643,11694970,10.30111,2294036491.0,10015636491.0,,0.166134,-67.14398,2025-04-12T08:11:41.743Z,0.03805236,43.44688,2025-06-22T20:22:24.674Z,2025-07-11T13:53:21.945Z
babyboomtoken,bbt,BabyBoomToken,0.401606,46105063,779,401606160,893015,0.428954,0.379779,-0.016286294255215494,-3.89725,-2125474.331572324,-4.40691,114801684.0,1000000000.0,1000000000.0,0.939659,-57.25859,2025-05-27T07:17:25.972Z,0.04564213,779.9405,2025-03-13T23:32:18.474Z,2025-07-11T13:53:21.895Z
baby-bft,bbft,Baby BFT,0.00055435,1671472,3245,5570644,190949,0.00068217,0.00041882,8.97e-06,1.64471,33432,2.04096,3000500000.0,10000000000.0,10000000000.0,0.00128439,-56.62796,2025-07-08T16:25:27.237Z,0.0003144,77.18075,2025-07-08T15:20:02.595Z,2025-07-11T13:53:00.546Z
babybonk,babybonk,BabyBonk,3.947e-12,1657850,3251,1657850,376250,3.982e-12,3.502e-12,3.81435e-13,10.69636,161849,10.81881,4.2e+17,4.2e+17,4.2e+17,1.30065e-10,-96.97761,2024-03-10T22:25:23.463Z,3.353e-12,17.22918,2025-07-06T02:09:53.831Z,2025-07-11T13:53:27.481Z
baby-jubjub,bjub,Baby JubJub,0.00015824,1394051,3425,1582169,55784,0.0001715,0.00013003,-1.2489411011904e-05,-7.31532,-110986.19832158787,-7.37432,8811013166.625366,10000000000.0,10000000000.0,0.00049495,-68.09027,2025-06-07T19:05:15.978Z,7.651e-05,106.41696,2025-06-15T20:40:27.390Z,2025-07-11T13:52:39.675Z
baby-pepe-3,babypepe,Baby Pepe,2.99e-06,1256157,3542,1256157,10236.38,3.09e-06,2.74e-06,1.00779e-07,3.48377,38895,3.19525,420690000000.0,420690000000.0,420690000000.0,4.945e-05,-93.94997,2024-11-14T02:45:09.914Z,4.35293e-07,587.34566,2024-08-11T23:53:36.418Z,2025-07-11T13:53:04.916Z
baby-shark-meme,babyshark,Baby Shark Meme,0.00108321,917812,3924,1080601,550717,0.00121273,0.00103067,-3.161663272648e-06,-0.29103,-15617.956028326415,-1.67318,849346956.628187,999992506.238934,1000000000.0,0.12534,-99.13786,2025-01-10T14:50:52.229Z,0.00102875,5.0405,2025-06-13T02:49:09.230Z,2025-07-11T13:52:51.988Z
baby-neiro-2,babyneiro,Baby Neiro,2.074e-12,871817,3984,871817,36109,2.161e-12,2.006e-12,6.4144e-14,3.19175,27747,3.28727,4.2e+17,4.2e+17,4.2e+17,4.0316e-11,-94.85156,2024-11-20T02:40:54.787Z,1.935e-12,7.24963,2025-04-16T21:46:27.512Z,2025-07-11T13:52:59.267Z
baby-dragonx,bdx,Baby DragonX,6.4e-06,632778,4358,632778,1498.17,7.33e-06,5.74e-06,2.58669e-07,4.21348,23969,3.93702,99169387063.51433,99169387063.51433,113755677183.0,5.526e-05,-88.21617,2024-10-30T07:44:00.225Z,1.51e-06,330.69601,2025-04-07T07:00:18.520Z,2025-07-11T13:52:44.393Z
baby-bnb,babybnb,Baby BNB,0.00060881,608637,4432,608637,341710,0.00061948,0.00057698,2.196e-05,3.74242,21787,3.71249,1000000000.0,1000000000.0,1000000000.0,0.143331,-99.57519,2024-09-30T11:23:59.504Z,0.00050576,20.3893,2025-07-04T15:39:25.600Z,2025-07-11T13:52:22.906Z
baby-wen,bwen,Baby Wen,0.00437563,434862,4856,434862,1003.12,0.00442031,0.00417699,0.00017394,4.13987,12219.34,2.89118,99981912.547346,99981912.547346,99981984.0,0.218904,-97.99997,2024-11-06T04:34:24.446Z,0.00358908,21.98518,2025-06-22T20:25:27.953Z,2025-07-11T13:52:42.771Z
babybuilder,bbob,BabyBuilder,0.0003843,382257,5028,382257,103699,0.00043772,0.00035421,-3.3551269352176e-05,-8.02944,-34953.90699168906,-8.37799,1000000000.0,1000000000.0,1000000000.0,0.00091904,-58.34424,2025-06-06T03:52:15.179Z,0.00013461,184.39686,2025-06-19T23:09:46.593Z,2025-07-11T13:53:00.636Z
baby-grok,babygrok,Baby Grok,8.91461e-13,374419,5068,374419,2193.93,8.95511e-13,8.61781e-13,8.617e-15,0.97605,3350.54,0.90294,4.2e+17,4.2e+17,4.2e+17,1.83081e-10,-99.5131,2023-12-15T05:35:22.455Z,4.43808e-13,100.85727,2025-06-06T19:00:26.676Z,2025-07-11T13:51:51.574Z
baby-shiba-inu-erc,babyshib,Baby Shiba Inu,0.00085289,335976,5208,357291,12.34,0.00086163,0.00078706,6.212e-05,7.85524,23744,7.6046,394944472.5251239,420000000.0,420000000.0,0.03275629,-97.39989,2023-08-24T13:00:51.187Z,0.00048118,77.00418,2025-04-09T01:30:18.714Z,2025-07-11T13:53:04.394Z
baby-broccoli,babybroccoli,Baby Broccoli,0.00035378,331257,5229,331257,2.12,0.00035393,0.00034683,6.95e-06,2.00472,14171.45,4.46929,936325204.8351514,936325204.8351514,1000000000.0,0.00268527,-86.82503,2025-02-21T12:04:50.962Z,0.00031065,13.88323,2025-06-22T20:37:05.454Z,2025-07-11T05:17:31.221Z
baby-fwog,babyfwog,Baby Fwog,0.00032677,326740,5244,326740,69698,0.00041066,0.00031731,-7.5129419225441e-05,-18.69362,-83673.51943820069,-20.38761,1000000000.0,1000000000.0,1000000000.0,0.00967176,-96.62171,2025-01-16T07:17:39.099Z,0.00012227,167.23717,2025-06-13T06:40:10.825Z,2025-07-11T13:52:52.229Z
baby-bitcoin-2,babybtc,Baby BitCoin,0.00019387,193866,5914,193866,6170.97,0.00019847,0.00016255,3.038e-05,18.5809,29667,18.06758,1000000000.0,1000000000.0,1000000000.0,0.00912896,-97.87514,2024-11-16T01:09:54.720Z,0.00015905,21.95919,2025-07-08T03:19:50.050Z,2025-07-11T13:52:50.784Z
babytrump,babytrump,BABYTRUMP,0.0031561,125057,6476,125057,231.53,0.00319813,0.00289915,0.00019921,6.7371,7651.85,6.51747,39694577.0,39694577.0,47000000.0,0.350821,-99.10085,2024-02-26T16:04:57.119Z,0.00150367,109.77888,2025-03-17T14:13:59.753Z,2025-07-11T13:51:32.065Z
baby-pepe-2,babypepe,Baby Pepe,3.12671e-07,120792,6530,120792,104.86,3.14655e-07,3.02362e-07,9.539e-09,3.14666,3732.11,3.18821,386317511656.0848,386317511656.0848,420000000000.0,5.362e-05,-99.41706,2024-06-05T03:30:13.305Z,2.73673e-07,14.21565,2025-06-22T20:28:42.945Z,2025-07-11T13:51:53.692Z
baby-sen-by-sentio,bsen,Baby Sen by Sentio,0.00010744,107444,6703,107444,599.89,0.00010811,0.00010577,1.56e-06,1.47419,-286.8723691162886,-0.26629,1000000000.0,1000000000.0,1000000000.0,0.00337105,-96.81275,2025-01-21T10:57:20.566Z,7.792e-05,37.88605,2025-06-22T20:34:56.879Z,2025-07-10T23:31:30.512Z
baby-solana,babysol,Baby Solana,8.984e-05,89835,6953,89835,604.26,9.11e-05,8.495e-05,-1.254627784921e-06,-1.37727,-1254.5510753332055,-1.37727,999938858.68899,999938858.68899,1000000000.0,0.00125387,-92.78761,2024-11-22T00:49:58.625Z,5.8e-05,55.92466,2025-04-07T06:58:27.747Z,2025-07-11T13:50:39.698Z
baby-neiro-token,babyneiro,Baby Neiro Token,2.12428e-07,89125,6982,89125,123.73,2.16176e-07,1.9713e-07,1.4652e-08,7.40856,5835.15,7.00586,420690000000.0,420690000000.0,420690000000.0,1.076e-05,-98.02762,2024-10-11T10:18:30.442Z,1.18064e-07,79.83149,2025-04-20T11:55:58.855Z,2025-07-11T13:53:06.187Z
baby-pepe-4,babypepe,Baby Pepe,1.99105e-07,82445,7076,83624,385.54,2.01766e-07,1.86098e-07,1.2342e-08,6.60836,5110.51,6.60836,414075310996.78284,420000000000.0,420000000000.0,3.24e-06,-93.8614,2025-04-27T08:57:31.030Z,1.86098e-07,6.98959,2025-07-10T14:34:48.625Z,2025-07-11T13:44:27.303Z
babylong,$babylong,BABYLONG,8.8183e-08,82415,7093,82415,69.3,8.8815e-08,8.5769e-08,2.005e-09,2.32708,1764.52,2.18787,934576065727.0317,934576171863.5233,,2.273e-05,-99.61196,2024-05-18T07:09:50.977Z,8.3646e-08,5.42253,2025-07-04T16:41:54.037Z,2025-07-11T13:51:51.212Z
babycate,babycate,BabyCate,1.18993e-07,82106,7148,82106,53462,1.19065e-07,1.14016e-07,2.964e-09,2.55463,2046.29,2.55594,690000000000.0,690000000000.0,690000000000.0,1.321e-05,-99.09893,2024-10-06T00:46:37.323Z,1.05421e-07,12.87229,2025-02-07T17:20:41.034Z,2025-07-11T13:52:58.875Z
baby-neiro-cto,babyneiro,Baby Neiro,0.0001885,79300,7151,79300,51663,0.00019053,0.00015206,1.407e-05,8.06792,6002.36,8.18898,420690000.0,420690000.0,,0.00288303,-93.46442,2024-10-21T15:41:17.329Z,0.00012229,54.0767,2025-06-22T16:05:32.604Z,2025-07-11T13:48:49.663Z
babypoes,babypoes,BabyPOES,6.464e-05,60515,7522,60515,52890,6.536e-05,6.343e-05,-3.92328985301e-07,-0.6033,-1031.8443246470852,-1.67651,947897059.295938,947897059.295938,999998799.15,0.001183,-94.56982,2024-12-09T16:45:14.617Z,6.339e-05,1.33619,2025-06-16T12:11:31.582Z,2025-07-11T13:53:13.586Z
baby-purple-pepe,babypurpe,Baby Purple Pepe,4.819e-05,47888,7833,47888,101.2,4.827e-05,4.529e-05,2.14e-06,4.65133,2604.95,5.75255,993758818.2770269,993758818.2770269,1000000000.0,0.00151285,-96.81468,2024-11-24T07:16:20.697Z,1.55e-05,210.82164,2025-04-07T06:58:26.729Z,2025-07-11T06:31:32.843Z
babydog,babydog,Babydog,1.05611e-10,44430,7939,44430,722.75,1.07136e-10,9.3073e-11,1.2134e-11,12.98039,5088.7,12.93492,420690000000000.0,420690000000000.0,420690000000000.0,2.996e-09,-96.47093,2025-05-26T10:04:28.489Z,6.0605e-11,74.46704,2025-05-29T14:39:54.603Z,2025-07-11T13:49:40.814Z
babymoodeng,babydeng,BabyMooDeng,4.44e-05,44386,7947,44386,696.45,4.463e-05,3.998e-05,3.83e-06,9.43414,3943.89,9.75205,999720465.718561,999720465.718561,1000000000.0,0.00150253,-97.05837,2024-11-18T12:41:33.269Z,1.699e-05,160.18241,2025-04-09T01:35:15.072Z,2025-07-11T13:50:11.315Z
baby-pnut,babypnut,Baby Pnut,4.425e-05,43333,7972,43333,576.15,4.489e-05,3.905e-05,4.72e-06,11.93788,4621.36,11.93787,979171859.048469,979171859.048469,1000000000.0,0.00769387,-99.42521,2024-11-16T23:10:32.031Z,2.544e-05,73.80151,2025-04-09T01:25:18.795Z,2025-07-11T13:50:13.912Z
baby-hippo,babyhippo,BABY HIPPO,1.02443e-13,43026,7985,43026,241.73,1.03413e-13,9.9412e-14,2.558e-15,2.56145,1074.57,2.56145,4.2e+17,4.2e+17,4.2e+17,4.517e-12,-97.73222,2024-11-30T05:57:02.174Z,7.9994e-14,28.05901,2025-05-04T18:18:39.106Z,2025-07-11T13:52:59.258Z
babylons,babi,Babylons,0.00034192,32091,8380,64468,78039,0.00034423,0.00033034,1.131e-05,3.42066,1062.51,3.42433,93854113.7871949,188545777.097817,195000000.0,0.613181,-99.94426,2021-08-27T10:10:19.796Z,0.00013881,146.24979,2024-12-20T01:45:11.556Z,2025-07-11T13:51:55.677Z
baby-miggles,babymiggles,Baby Miggles,2.994e-05,29937,8484,29937,411.44,3.015e-05,2.836e-05,1.6966e-08,0.05671,2533.16,9.24388,1000000000.0,1000000000.0,1000000000.0,0.00042685,-92.98665,2024-11-19T23:59:51.282Z,2.208e-05,35.5855,2025-05-07T16:07:54.093Z,2025-07-11T02:19:07.296Z
baby-goatseus-maximus,babygoat,Baby Goatseus Maximus,2.815e-05,28139,8574,28139,397.98,2.841e-05,2.539e-05,2.5e-06,9.74043,2617.4,10.25548,999506157.670164,999506157.670164,1000000000.0,0.0049262,-99.4289,2024-10-26T22:04:55.511Z,2.141e-05,31.41336,2025-06-22T20:24:32.700Z,2025-07-11T13:50:13.214Z
babylofi,babylofi,BabyLofi,2.47e-06,24735,8736,24735,36.73,2.47e-06,2.29e-06,1.4808e-07,6.36798,1480.8,6.36798,10000000000.0,10000000000.0,10000000000.0,7.604e-05,-96.74704,2025-01-03T15:44:55.204Z,8.38956e-07,194.82734,2025-04-07T09:22:03.486Z,2025-07-11T06:20:16.023Z
baby-goat,babygoat,Baby Goat,2.9559e-08,20417,8979,20417,2.81,2.9774e-08,2.862e-08,8.03926e-10,2.79572,563.28,2.83716,690689999999.9999,690689999999.9999,690690000000.0,3.21451e-07,-90.8045,2024-10-30T05:38:03.123Z,2.2378e-08,32.09151,2025-03-11T01:05:28.202Z,2025-07-11T13:53:14.769Z
baby-degen,babydegen,BABY DEGEN,1.979e-05,19791.49,9019,19791.49,5.35,2.004e-05,1.824e-05,1.41e-06,7.69154,1443.77,7.86894,1000000000.0,1000000000.0,1000000000.0,0.00068888,-97.12702,2024-12-12T20:45:14.246Z,1.052e-05,88.12671,2025-04-07T07:36:02.899Z,2025-07-11T13:31:35.006Z
baby-maga,babymaga,Baby Maga,5.419e-05,19065.39,9070,19065.39,3.37,5.419e-05,5.282e-05,1.18e-06,2.21825,609.01,3.29974,351852745.6321041,351852745.6321041,393939393.0,0.00086256,-93.71804,2024-11-02T07:19:37.734Z,4.447e-05,21.85499,2025-03-12T15:46:27.280Z,2025-07-10T22:11:14.972Z
babymarvin-inu,babymarvin,BabyMarvin Inu,4.3723e-08,18393.78,9107,18393.78,5.17,,,,,,,420690000000.0,420690000000.0,420690000000.0,3.65e-06,-98.80237,2024-11-01T15:59:43.687Z,4.1234e-08,6.03499,2025-07-01T14:55:14.889Z,2025-07-07T03:50:07.375Z
baby-shiro-neko,babyshiro,Baby Shiro Neko,1.564e-05,15636.16,9333,15636.16,29.61,1.577e-05,1.476e-05,7.03434e-07,4.70978,793.36,5.34506,999814673.034207,999814673.034207,999999689.07,0.00429534,-99.6335,2024-12-01T07:29:38.134Z,1.08e-05,45.71164,2025-04-07T06:58:42.251Z,2025-07-11T13:50:40.621Z
baby-tiger,$bbt,Baby Tiger,5.72e-06,11449.52,9714,11449.52,9.1,5.84e-06,5.62e-06,1.7237e-08,0.30201,1389.65,13.81378,2000000000.0,2000000000.0,2000000000.0,0.01729649,-99.9669,2024-11-23T08:07:32.823Z,3.43e-06,66.96287,2024-12-26T06:34:08.313Z,2025-07-11T13:47:47.038Z
baby-cheems,babycheems,Baby Cheems,2.5337e-11,10641.42,9775,10641.42,147.6,2.693e-11,2.5335e-11,-4.46268e-13,-1.73086,-187.43267468242811,-1.73086,420000000000000.0,420000000000000.0,420000000000000.0,2.53e-09,-98.9986,2024-12-04T01:54:31.206Z,3.532e-12,617.37193,2025-06-16T11:00:54.766Z,2025-07-11T13:47:57.654Z
baby-monkey,bonkey,Baby Monkey,8.83e-06,8830.56,9957,8830.56,81.77,8.95e-06,8.74e-06,9.1741e-08,1.04933,91.53,1.04743,999548891.680497,999548891.680497,1000000000.0,0.00157453,-99.43891,2024-09-21T04:09:16.280Z,5.39e-06,63.90788,2025-04-09T12:34:23.585Z,2025-07-11T10:37:44.263Z
baby-aura,babyaura,Baby Aura,8.62e-06,8660.23,9970,8660.23,65.92,8.7e-06,8.23e-06,2.48889e-07,2.97208,350.05,4.21235,999025990.55792,999025990.55792,1000000000.0,0.00040111,-97.83882,2025-06-19T07:59:47.402Z,7.71e-06,12.4492,2025-07-08T03:19:51.477Z,2025-07-11T13:52:13.085Z
baby-zeek,kitten,Baby Zeek,8.6e-06,8595.89,9979,8595.89,8.66,,,,,,,1000000000.0,1000000000.0,1000000000.0,0.00069525,-98.76362,2024-06-10T12:29:49.660Z,6.1e-06,40.96507,2025-04-20T12:02:01.925Z,2025-07-10T04:06:25.852Z
baby-peanut,babyp,Baby Peanut,8.16e-06,8150.69,10032,8150.69,25.28,8.24e-06,8.04e-06,-4.73107824e-10,-0.0058,-0.47239254055330093,-0.0058,998488117.937495,998488117.937495,999833723.0,0.00187932,-99.56595,2024-11-16T16:03:17.597Z,4.97e-06,63.97608,2025-04-07T13:43:07.001Z,2025-07-11T13:50:12.990Z
baby-axol,bbaxol,Baby Axol,5.11066e-07,5110.66,10388,5110.66,1.97,,,,,,,10000000000.0,10000000000.0,10000000000.0,9.636e-05,-99.46964,2025-01-18T19:50:32.578Z,3.38334e-07,51.05376,2025-04-07T06:59:49.578Z,2025-07-05T04:35:28.323Z
babyswap,baby,BabySwap,0.00029194,208.75,10641,152449,1403.2,0.00029409,0.00028529,4.89e-06,1.70251,3.32,1.61595,715016.6715981867,522179621.0,,4.49,-99.99349,2021-12-07T11:44:28.441Z,0.00028244,3.32505,2025-07-08T16:51:31.192Z,2025-07-11T13:53:00.564Z
baby-neiro,baby neiro,BABY NEIRO,7.392e-12,0.00570307,10664,0.00570307,0.0,7.392e-12,7.392e-12,0.0,0.0,0.0,0.0,771496321.6867828,771496321.6867828,1000000000.0,0.00202425,-100.0,2024-10-16T09:04:12.323Z,7.348e-12,0.60762,2024-12-30T20:41:50.412Z,2025-07-11T13:53:15.590Z
babysol,babysol,BabySOL,0.00090928,0.0,,63122,1206.55,0.00092004,0.00084407,4.939e-05,5.74365,0.0,0.0,0.0,69420000.0,69420000.0,0.203486,-99.55349,2024-03-18T00:34:25.456Z,0.00038873,133.72772,2024-02-16T01:02:16.751Z,2025-07-11T13:50:00.495Z
baby-cat,babycat,Baby Cat,2.2383e-14,0.0,,9400.76,15.63,2.2596e-14,2.1732e-14,6.24e-16,2.86712,0.0,0.0,0.0,4.2e+17,,1.496e-12,-98.50246,2024-04-07T04:29:31.378Z,5.948e-15,276.60746,2024-11-20T03:38:00.864Z,2025-07-11T13:47:46.309Z
babycrash,babycrash,BabyCrash,9.99e-06,0.0,,9587.65,4.87,,,,,,,0.0,959812898.0,1000000000.0,0.00154024,-99.35146,2024-06-30T04:19:45.744Z,6.94e-06,43.97557,2025-04-09T12:36:18.123Z,2025-07-07T11:01:29.687Z
babypie-wrapped-btc,mbtc,Babypie Wrapped BTC,106873,0.0,,112991556,224.58,107529,104315,2558.44,2.45262,0.0,0.0,0.0,1057.24773875,,110732,-3.47183,2025-05-22T19:26:43.153Z,65160,64.03938,2024-10-23T18:29:46.929Z,2025-07-11T13:51:57.589Z
baby-squid-game,bsg,Baby Squid Game,1.11649e-07,0.0,,111649,145.82,,,,,,,0.0,1000000000000.0,1000000000000.0,1.32e-06,-91.55771,2023-11-14T09:25:00.576Z,1.08592e-07,2.81495,2025-07-01T23:38:26.442Z,2025-07-03T04:31:30.568Z
baby-tomcat,babytomcat,Baby Tomcat,1.297e-14,0.0,,5447.24,12.42,1.298e-14,1.2478e-14,4.8e-16,3.84532,0.0,0.0,0.0,4.2e+17,4.2e+17,2.286e-12,-99.4323,2024-01-21T17:59:31.692Z,5.187e-15,150.21716,2024-08-02T14:56:42.447Z,2025-07-11T13:47:46.545Z
baby-beercoin,bbeer,BABY BEERCOIN,7.9e-06,0.0,,7948.67,14.93,7.97e-06,7.64e-06,1.93435e-07,2.51115,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00525538,-99.8485,2024-06-11T12:17:24.236Z,4.26e-06,86.92011,2025-04-09T01:33:26.014Z,2025-07-11T13:51:45.727Z
baby-brett-on-base,bbrett,Baby Brett on Base,0.00098457,0.0,,98457,998.69,0.00099684,0.00090497,7.59e-05,8.35346,0.0,0.0,0.0,100000000.0,100000000.0,0.03288803,-96.99806,2024-06-27T17:30:39.620Z,0.00028429,247.27342,2025-04-09T05:35:04.451Z,2025-07-11T13:47:35.197Z
babypepe,babypepe,BabyPepe,4.3296e-11,0.0,,182141,41.02,4.3923e-11,4.0203e-11,2.813e-12,6.94845,0.0,0.0,0.0,4206908008507070.0,4206908008507070.0,3.201e-09,-98.64759,2023-05-06T00:54:37.294Z,2.1928e-11,97.44788,2025-04-09T01:30:14.349Z,2025-07-11T13:31:35.021Z
baby-shark-tank,bashtank,Baby Shark Tank,3.66672e-10,0.0,,366672,2.68,3.66945e-10,3.54861e-10,8.344e-12,2.32872,0.0,0.0,0.0,1000000000000000.0,,6.428e-09,-94.29788,2021-05-11T23:09:58.238Z,6.786e-15,5401516.37018,2021-11-20T17:53:25.833Z,2025-07-11T13:51:52.636Z
baby-elon,babyelon,Baby Elon,6.33399e-13,0.0,,266032,1595.31,6.48502e-13,6.2188e-13,8.987e-15,1.43933,0.0,0.0,0.0,4.2e+17,4.2e+17,3.4171e-11,-98.1464,2024-01-16T16:49:22.279Z,4.91975e-13,28.74425,2025-05-25T09:40:18.302Z,2025-07-11T13:51:52.600Z
baby-coq-inu,bcoq,Baby Coq Inu,3.6193e-08,0.0,,15225.89,12.7,,,,,,,0.0,420690000000.0,420690000000.0,2.22e-06,-98.37008,2023-12-22T04:19:32.901Z,3.0974e-08,16.84852,2024-04-01T08:11:18.355Z,2025-07-05T23:38:14.570Z
baby-trump-bsc,babytrump,Baby Trump (BSC),0.00025001,0.0,,118618,805.51,0.0002554,0.00023693,1.022e-05,4.26217,0.0,0.0,0.0,474474474.0,474474474.0,0.02542401,-99.01668,2024-05-29T16:34:15.511Z,6.378e-05,291.98066,2025-03-19T21:57:04.322Z,2025-07-11T13:50:19.186Z
